,avg_price_per_room,price_id,booking_details_id
3300,195.3,2909,3487
3301,173.95,2910,3488
3302,76.25,2911,3489
3303,95.19,2912,3490
3304,70.67,2913,3491
3305,70.67,2913,5204
3306,110.58,2914,3492
3307,103.1,2915,3494
3308,103.1,2915,5947
3309,105.49,2916,3495
3310,179.71,2917,3496
3311,141.95,2918,3498
3312,375.5,2919,3499
3313,116.49,2920,3500
3314,116.49,2920,4813
3315,70.56,2921,3501
3316,172.23,2922,3502
3317,172.23,2922,6093
3318,67.45,2923,3503
3319,197.65,2924,3504
3320,117.81,2925,3505
3321,139.14,2926,3506
3322,134.75,2927,3507
3323,134.75,2927,4383
3324,134.75,2927,6036
3325,106.08,2928,3508
3326,58.76,2929,3509
3327,99.1,2930,3510
3328,99.1,2930,4181
3329,99.1,2930,4291
3330,145.69,2931,3512
3331,145.69,2931,6197
3332,211.41,2932,3513
3333,119.24,2933,3514
3334,141.68,2934,3515
3335,97.4,2935,3516
3336,144.84,2936,3517
3337,71.4,2937,3518
3338,71.4,2937,6075
3339,109.5,2938,3519
3340,109.5,2938,6256
3341,77.99,2939,3520
3342,93.81,2940,3521
3343,90.51,2941,3522
3344,90.51,2941,6490
3345,91.9,2942,3523
3346,101.05,2943,3524
3347,101.05,2943,5423
3348,75.16,2944,3525
3349,107.92,2945,3526
3350,107.92,2945,6389
3351,130.67,2946,3527
3352,130.67,2946,5542
3353,52.85,2947,3528
3354,109.31,2948,3529
3355,151.43,2949,3530
3356,82.39,2950,3531
3357,111.2,2951,3533
3358,111.2,2951,4313
3359,148.8,2952,3534
3360,112.95,2953,3535
3361,121.47,2954,3536
3362,171.87,2955,3538
3363,107.59,2956,3540
3364,69.6,2957,3541
3365,48.51,2958,3547
3366,100.13,2959,3550
3367,211.0,2960,3551
3368,211.0,2960,4719
3369,136.2,2961,3552
3370,79.65,2962,3554
3371,260.9,2963,3555
3372,76.38,2964,3556
3373,62.83,2965,3557
3374,80.41,2966,3559
3375,220.0,2967,3564
3376,220.0,2967,4084
3377,220.0,2967,5419
3378,76.3,2968,3565
3379,76.3,2968,4641
3380,114.34,2969,3566
3381,114.34,2969,4120
3382,156.42,2970,3567
3383,130.55,2971,3568
3384,66.88,2972,3569
3385,66.88,2972,3859
3386,135.27,2973,3570
3387,121.05,2974,3572
3388,73.61,2975,3573
3389,94.86,2976,3574
3390,94.86,2976,6554
3391,137.1,2977,3575
3392,56.93,2978,3576
3393,73.32,2979,3577
3394,80.01,2980,3579
3395,104.18,2981,3582
3396,76.12,2982,3584
3397,131.48,2983,3586
3398,111.65,2984,3588
3399,111.65,2984,4879
3400,111.65,2984,5612
3401,84.32,2985,3590
3402,64.33,2986,3591
3403,99.67,2987,3592
3404,99.67,2987,5502
3405,88.9,2988,3593
3406,176.85,2989,3595
3407,125.83,2990,3596
3408,70.4,2991,3597
3409,70.4,2991,5849
3410,179.92,2992,3598
3411,103.46,2993,3599
3412,152.33,2994,3600
3413,152.33,2994,4943
3414,152.33,2994,6469
3415,111.69,2995,3602
3416,68.14,2996,3603
3417,132.8,2997,3604
3418,220.73,2998,3605
3419,205.38,2999,3606
3420,205.38,2999,4157
3421,113.67,3000,3607
3422,118.96,3001,3608
3423,118.96,3001,5805
3424,163.33,3002,3610
3425,231.15,3003,3612
3426,116.36,3004,3613
3427,226.35,3005,3614
3428,195.25,3006,3615
3429,121.14,3007,3617
3430,68.23,3008,3618
3431,68.23,3008,4574
3432,249.63,3009,3619
3433,150.02,3010,3620
3434,158.2,3011,3621
3435,88.56,3012,3622
3436,88.56,3012,4007
3437,60.75,3013,3624
3438,46.33,3014,3625
3439,155.64,3015,3626
3440,137.19,3016,3627
3441,82.47,3017,3628
3442,61.56,3018,3630
3443,82.92,3019,3631
3444,82.92,3019,5536
3445,82.92,3019,5663
3446,73.2,3020,3632
3447,115.77,3021,3633
3448,166.25,3022,3634
3449,166.25,3022,3982
3450,89.71,3023,3635
3451,151.94,3024,3636
3452,147.33,3025,3639
3453,147.33,3025,5596
3454,148.58,3026,3641
3455,246.25,3027,3643
3456,75.42,3028,3644
3457,123.45,3029,3646
3458,138.9,3030,3647
3459,117.05,3031,3649
3460,122.22,3032,3650
3461,147.67,3033,3651
3462,109.16,3034,3653
3463,173.7,3035,3654
3464,173.7,3035,4596
3465,96.33,3036,3655
3466,96.33,3036,3785
3467,102.76,3037,3656
3468,171.9,3038,3657
3469,171.9,3038,3972
3470,171.9,3038,4729
3471,171.9,3038,6506
3472,165.3,3039,3659
3473,165.3,3039,5483
3474,203.02,3040,3660
3475,62.86,3041,3663
3476,88.63,3042,3664
3477,120.3,3043,3665
3478,89.91,3044,3666
3479,76.93,3045,3667
3480,76.93,3045,4061
3481,99.4,3046,3669
3482,76.36,3047,3671
3483,162.15,3048,3672
3484,86.33,3049,3673
3485,92.25,3050,3674
3486,79.64,3051,3676
3487,72.64,3052,3677
3488,78.8,3053,3678
3489,204.0,3054,3679
3490,204.0,3054,5129
3491,204.0,3054,6145
3492,204.0,3054,6466
3493,83.1,3055,3680
3494,92.7,3056,3681
3495,92.7,3056,4230
3496,149.1,3057,3682
3497,149.1,3057,4125
3498,149.1,3057,6415
3499,96.27,3058,3683
3500,99.51,3059,3684
3501,285.17,3060,3685
3502,154.7,3061,3686
3503,154.7,3061,5462
3504,226.5,3062,3688
3505,123.93,3063,3690
3506,102.9,3064,3692
3507,102.9,3064,3724
3508,93.82,3065,3693
3509,243.9,3066,3694
3510,243.9,3066,5193
3511,86.55,3067,3697
3512,109.45,3068,3698
3513,89.39,3069,3699
3514,71.33,3070,3702
3515,71.33,3070,4650
3516,95.75,3071,3703
3517,116.71,3072,3705
3518,58.37,3073,3708
3519,148.67,3074,3709
3520,148.67,3074,6288
3521,171.45,3075,3710
3522,122.8,3076,3711
3523,71.46,3077,3712
3524,238.15,3078,3713
3525,43.0,3079,3714
3526,66.98,3080,3715
3527,128.29,3081,3716
3528,65.67,3082,3718
3529,65.67,3082,4569
3530,185.85,3083,3719
3531,158.53,3084,3720
3532,114.83,3085,3721
3533,114.96,3086,3723
3534,85.68,3087,3725
3535,137.21,3088,3726
3536,150.57,3089,3727
3537,62.32,3090,3728
3538,77.86,3091,3729
3539,77.86,3091,3820
3540,65.14,3092,3730
3541,82.18,3093,3731
3542,82.18,3093,5321
3543,89.17,3094,3732
3544,127.83,3095,3734
3545,127.83,3095,4861
3546,109.9,3096,3735
3547,125.63,3097,3737
3548,77.14,3098,3738
3549,113.79,3099,3739
3550,127.65,3100,3741
3551,102.88,3101,3742
3552,123.82,3102,3743
3553,123.82,3102,6540
3554,148.86,3103,3745
3555,69.4,3104,3746
3556,101.31,3105,3747
3557,78.15,3106,3748
3558,78.15,3106,5568
3559,171.2,3107,3749
3560,171.2,3107,5758
3561,108.58,3108,3752
3562,143.29,3109,3753
3563,234.35,3110,3754
3564,142.78,3111,3756
3565,212.72,3112,3757
3566,130.8,3113,3759
3567,130.8,3113,4791
3568,66.71,3114,3762
3569,115.23,3115,3763
3570,124.3,3116,3765
3571,169.88,3117,3766
3572,78.94,3118,3767
3573,78.94,3118,5861
3574,85.51,3119,3768
3575,112.88,3120,3769
3576,112.88,3120,4590
3577,123.84,3121,3770
3578,123.84,3121,6179
3579,77.76,3122,3772
3580,153.5,3123,3773
3581,153.5,3123,6340
3582,214.2,3124,3776
3583,119.4,3125,3778
3584,119.4,3125,5822
3585,118.14,3126,3779
3586,152.4,3127,3780
3587,152.4,3127,6578
3588,52.5,3128,3781
3589,92.17,3129,3782
3590,92.17,3129,4752
3591,14.0,3130,3783
3592,139.05,3131,3784
3593,139.05,3131,5385
3594,118.35,3132,3786
3595,134.57,3133,3787
3596,169.17,3134,3788
3597,123.97,3135,3789
3598,96.5,3136,3792
3599,95.81,3137,3795
3600,88.55,3138,3797
3601,86.9,3139,3798
3602,66.37,3140,3799
3603,134.52,3141,3801
3604,75.23,3142,3803
3605,75.23,3142,4448
3606,66.7,3143,3804
3607,69.29,3144,3805
3608,99.75,3145,3806
3609,99.75,3145,4581
3610,112.81,3146,3807
3611,149.81,3147,3812
3612,132.84,3148,3813
3613,128.6,3149,3814
3614,128.6,3149,5053
3615,128.6,3149,6383
3616,266.3,3150,3815
3617,94.33,3151,3816
3618,58.36,3152,3817
3619,84.65,3153,3818
3620,96.1,3154,3822
3621,63.86,3155,3823
3622,181.0,3156,3824
3623,181.0,3156,3889
3624,181.0,3156,5740
3625,181.0,3156,5983
3626,32.5,3157,3826
3627,114.25,3158,3827
3628,67.95,3159,3830
3629,195.53,3160,3831
3630,129.7,3161,3832
3631,129.7,3161,3837
3632,174.3,3162,3833
3633,174.3,3162,3966
3634,116.3,3163,3834
3635,131.44,3164,3836
3636,132.39,3165,3838
3637,118.1,3166,3840
3638,127.38,3167,3841
3639,127.38,3167,4063
3640,69.2,3168,3842
3641,56.52,3169,3843
3642,115.52,3170,3844
3643,96.56,3171,3845
3644,96.56,3171,5595
3645,77.87,3172,3846
3646,125.67,3173,3848
3647,96.98,3174,3849
3648,115.74,3175,3850
3649,139.52,3176,3851
3650,160.6,3177,3852
3651,122.67,3178,3854
3652,74.08,3179,3855
3653,67.42,3180,3856
3654,131.13,3181,3858
3655,104.3,3182,3860
3656,52.02,3183,3861
3657,52.02,3183,6050
3658,100.2,3184,3862
3659,118.62,3185,3865
3660,64.4,3186,3866
3661,148.69,3187,3867
3662,66.45,3188,3868
3663,170.33,3189,3869
3664,170.33,3189,4627
3665,131.36,3190,3870
3666,104.92,3191,3872
3667,177.33,3192,3873
3668,177.33,3192,5307
3669,65.76,3193,3874
3670,110.84,3194,3876
3671,110.84,3194,5779
3672,115.09,3195,3878
3673,115.09,3195,4658
3674,113.46,3196,3879
3675,109.58,3197,3880
3676,161.7,3198,3882
3677,71.7,3199,3884
3678,71.7,3199,6056
3679,74.82,3200,3885
3680,162.67,3201,3887
3681,116.55,3202,3888
3682,116.55,3202,6535
3683,69.38,3203,3891
3684,128.34,3204,3892
3685,45.87,3205,3893
3686,121.37,3206,3894
3687,108.29,3207,3896
3688,57.98,3208,3898
3689,150.98,3209,3899
3690,150.98,3209,4283
3691,106.67,3210,3901
3692,138.93,3211,3903
3693,108.68,3212,3904
3694,141.9,3213,3909
3695,141.9,3213,4842
3696,56.59,3214,3910
3697,115.11,3215,3911
3698,139.99,3216,3912
3699,123.08,3217,3913
3700,122.6,3218,3915
3701,111.78,3219,3916
3702,147.25,3220,3917
3703,62.64,3221,3918
3704,130.58,3222,3920
3705,198.88,3223,3921
3706,185.67,3224,3922
3707,90.23,3225,3923
3708,90.23,3225,4788
3709,159.9,3226,3924
3710,127.15,3227,3925
3711,127.15,3227,6198
3712,92.48,3228,3926
3713,116.7,3229,3927
3714,116.7,3229,4247
3715,210.03,3230,3928
3716,193.0,3231,3930
3717,54.02,3232,3931
3718,85.86,3233,3932
3719,120.69,3234,3933
3720,123.67,3235,3935
3721,117.98,3236,3936
3722,69.75,3237,3937
3723,109.86,3238,3938
3724,130.99,3239,3939
3725,99.87,3240,3940
3726,99.87,3240,5961
3727,70.42,3241,3941
3728,83.48,3242,3943
3729,212.42,3243,3945
3730,90.06,3244,3949
3731,135.5,3245,3950
3732,103.67,3246,3952
3733,158.56,3247,3953
3734,189.3,3248,3954
3735,160.29,3249,3955
3736,103.61,3250,3956
3737,103.6,3251,3957
3738,147.72,3252,3958
3739,83.58,3253,3959
3740,83.58,3253,6375
3741,94.32,3254,3960
3742,94.32,3254,6002
3743,129.2,3255,3961
3744,129.2,3255,4262
3745,129.2,3255,4693
3746,129.2,3255,5215
3747,70.85,3256,3963
3748,140.08,3257,3965
3749,160.08,3258,3967
3750,53.97,3259,3969
3751,100.94,3260,3970
3752,134.37,3261,3971
3753,63.4,3262,3974
3754,129.73,3263,3975
3755,66.99,3264,3976
3756,66.99,3264,5007
3757,150.07,3265,3977
3758,251.5,3266,3978
3759,124.36,3267,3980
3760,110.3,3268,3981
3761,127.71,3269,3984
3762,127.71,3269,4452
3763,59.94,3270,3986
3764,225.2,3271,3988
3765,100.48,3272,3989
3766,59.29,3273,3991
3767,77.92,3274,3992
3768,85.93,3275,3993
3769,85.93,3275,4092
3770,44.67,3276,3994
3771,179.5,3277,3995
3772,153.05,3278,3997
3773,157.27,3279,4000
3774,120.91,3280,4003
3775,90.44,3281,4004
3776,143.99,3282,4005
3777,96.23,3283,4006
3778,96.23,3283,4972
3779,119.67,3284,4008
3780,119.67,3284,6544
3781,73.92,3285,4009
3782,73.92,3285,5770
3783,102.86,3286,4011
3784,150.22,3287,4013
3785,155.67,3288,4014
3786,91.26,3289,4018
3787,104.8,3290,4019
3788,92.12,3291,4020
3789,75.76,3292,4023
3790,174.67,3293,4024
3791,174.67,3293,5465
3792,265.44,3294,4026
3793,192.95,3295,4027
3794,192.95,3295,5836
3795,59.85,3296,4028
3796,92.91,3297,4029
3797,72.77,3298,4031
3798,72.77,3298,5972
3799,105.93,3299,4032
3800,101.1,3300,4033
3801,101.1,3300,4166
3802,119.58,3301,4034
3803,76.05,3302,4037
3804,145.67,3303,4038
3805,92.85,3304,4039
3806,84.8,3305,4040
3807,121.25,3306,4041
3808,149.15,3307,4043
3809,186.5,3308,4044
3810,186.5,3308,6379
3811,64.45,3309,4045
3812,111.11,3310,4046
3813,111.11,3310,6414
3814,134.4,3311,4047
3815,51.96,3312,4048
3816,91.36,3313,4050
3817,91.36,3313,5009
3818,92.01,3314,4051
3819,92.88,3315,4052
3820,128.71,3316,4053
3821,76.91,3317,4054
3822,166.5,3318,4056
3823,166.5,3318,5600
3824,166.5,3318,6303
3825,135.99,3319,4057
3826,228.0,3320,4060
3827,73.07,3321,4065
3828,91.33,3322,4068
3829,171.44,3323,4069
3830,138.99,3324,4070
3831,138.99,3324,5883
3832,83.83,3325,4071
3833,83.83,3325,4709
3834,83.83,3325,5436
3835,260.0,3326,4072
3836,64.75,3327,4073
3837,150.9,3328,4074
3838,108.05,3329,4076
3839,157.76,3330,4077
3840,136.43,3331,4078
3841,79.3,3332,4080
3842,147.73,3333,4081
3843,80.7,3334,4083
3844,80.7,3334,5507
3845,123.96,3335,4085
3846,73.51,3336,4088
3847,90.09,3337,4089
3848,90.09,3337,4522
3849,70.82,3338,4090
3850,106.21,3339,4093
3851,70.83,3340,4094
3852,83.4,3341,4097
3853,91.6,3342,4098
3854,91.6,3342,4651
3855,117.75,3343,4099
3856,162.33,3344,4100
3857,162.33,3344,4668
3858,73.3,3345,4105
3859,52.7,3346,4107
3860,69.56,3347,4110
3861,69.56,3347,4810
3862,69.56,3347,5862
3863,191.57,3348,4111
3864,160.8,3349,4112
3865,128.49,3350,4114
3866,128.49,3350,5173
3867,74.65,3351,4115
3868,57.6,3352,4116
3869,96.41,3353,4117
3870,73.46,3354,4118
3871,78.53,3355,4119
3872,81.54,3356,4122
3873,87.41,3357,4123
3874,121.75,3358,4126
3875,121.75,3358,4747
3876,82.66,3359,4127
3877,82.66,3359,5911
3878,109.61,3360,4128
3879,159.33,3361,4129
3880,159.33,3361,6494
3881,59.03,3362,4130
3882,59.03,3362,6443
3883,109.29,3363,4131
3884,61.21,3364,4133
3885,145.41,3365,4135
3886,90.2,3366,4136
3887,90.2,3366,5187
3888,149.3,3367,4137
3889,78.96,3368,4138
3890,78.63,3369,4139
3891,97.1,3370,4141
3892,97.1,3370,6328
3893,122.24,3371,4142
3894,41.76,3372,4144
3895,93.4,3373,4145
3896,93.4,3373,4665
3897,69.42,3374,4148
3898,115.1,3375,4151
3899,152.53,3376,4152
3900,152.53,3376,4623
3901,122.19,3377,4153
3902,120.36,3378,4154
3903,232.5,3379,4155
3904,103.42,3380,4156
3905,37.5,3381,4158
3906,76.48,3382,4159
3907,76.48,3382,6238
3908,130.94,3383,4160
3909,185.4,3384,4161
3910,185.4,3384,4323
3911,144.33,3385,4162
3912,127.16,3386,4163
3913,86.2,3387,4164
3914,221.18,3388,4165
3915,221.18,3388,4359
3916,77.71,3389,4168
3917,55.33,3390,4170
3918,316.0,3391,4172
3919,3.0,3392,4173
3920,110.21,3393,4174
3921,100.35,3394,4176
3922,72.84,3395,4177
3923,148.13,3396,4178
3924,148.13,3396,5915
3925,94.24,3397,4179
3926,117.11,3398,4180
3927,134.25,3399,4182
3928,113.14,3400,4183
3929,57.88,3401,4185
3930,123.68,3402,4186
3931,123.68,3402,5111
3932,4.5,3403,4187
3933,72.12,3404,4188
3934,299.33,3405,4189
3935,148.9,3406,4190
3936,104.73,3407,4192
3937,98.87,3408,4193
3938,87.08,3409,4196
3939,82.28,3410,4198
3940,82.28,3410,5227
3941,120.88,3411,4200
3942,102.99,3412,4202
3943,132.13,3413,4203
3944,132.13,3413,5170
3945,153.77,3414,4204
3946,89.08,3415,4205
3947,111.96,3416,4206
3948,87.97,3417,4207
3949,129.5,3418,4208
3950,129.5,3418,4672
3951,129.5,3418,5209
3952,129.5,3418,5591
3953,118.9,3419,4210
3954,88.94,3420,4211
3955,235.94,3421,4215
3956,112.68,3422,4216
3957,76.46,3423,4218
3958,70.91,3424,4219
3959,169.15,3425,4220
3960,67.81,3426,4221
3961,69.99,3427,4222
3962,69.99,3427,6430
3963,96.76,3428,4223
3964,114.55,3429,4224
3965,120.5,3430,4225
3966,120.5,3430,5939
3967,133.6,3431,4226
3968,133.6,3431,4412
3969,133.6,3431,4435
3970,163.18,3432,4227
3971,78.52,3433,4228
3972,214.0,3434,4231
3973,134.83,3435,4232
3974,132.18,3436,4233
3975,137.57,3437,4234
3976,88.76,3438,4235
3977,217.75,3439,4236
3978,69.92,3440,4237
3979,278.0,3441,4238
3980,140.33,3442,4239
3981,199.3,3443,4240
3982,149.25,3444,4241
3983,79.36,3445,4242
3984,96.79,3446,4243
3985,118.19,3447,4244
3986,174.25,3448,4245
3987,174.25,3448,4440
3988,174.25,3448,4908
3989,220.53,3449,4248
3990,78.1,3450,4250
3991,78.1,3450,5283
3992,117.68,3451,4252
3993,180.63,3452,4253
3994,77.73,3453,4254
3995,63.1,3454,4255
3996,72.4,3455,4257
3997,182.34,3456,4258
3998,63.36,3457,4259
3999,74.25,3458,4260
4000,94.94,3459,4263
4001,79.92,3460,4264
4002,161.15,3461,4265
4003,81.55,3462,4266
4004,91.1,3463,4268
4005,123.17,3464,4269
4006,100.28,3465,4270
4007,66.4,3466,4271
4008,66.4,3466,6435
4009,154.1,3467,4272
4010,152.85,3468,4273
4011,94.93,3469,4274
4012,118.65,3470,4275
4013,118.65,3470,4365
4014,105.65,3471,4278
4015,139.7,3472,4279
4016,121.43,3473,4280
4017,67.15,3474,4281
4018,67.15,3474,6587
4019,77.89,3475,4282
4020,77.89,3475,4711
4021,109.98,3476,4284
4022,94.81,3477,4285
4023,131.26,3478,4286
4024,131.26,3478,5622
4025,212.4,3479,4287
4026,92.16,3480,4288
4027,332.57,3481,4290
4028,62.67,3482,4293
4029,160.33,3483,4295
4030,84.69,3484,4296
4031,214.76,3485,4297
4032,77.39,3486,4298
4033,136.08,3487,4299
4034,203.81,3488,4300
4035,168.9,3489,4301
4036,162.29,3490,4302
4037,164.05,3491,4303
4038,77.75,3492,4304
4039,102.04,3493,4305
4040,72.36,3494,4306
4041,100.72,3495,4307
4042,143.65,3496,4309
4043,143.65,3496,5175
4044,112.63,3497,4310
4045,86.98,3498,4311
4046,93.55,3499,4315
4047,106.93,3500,4316
4048,70.12,3501,4318
4049,79.48,3502,4319
4050,63.22,3503,4320
4051,63.22,3503,5917
4052,92.43,3504,4322
4053,89.31,3505,4324
4054,84.03,3506,4326
4055,96.53,3507,4327
4056,101.27,3508,4328
4057,173.19,3509,4330
4058,46.4,3510,4332
4059,108.04,3511,4333
4060,223.0,3512,4334
4061,121.56,3513,4336
4062,128.67,3514,4337
4063,187.25,3515,4339
4064,88.23,3516,4340
4065,133.88,3517,4342
4066,132.33,3518,4343
4067,132.33,3518,5250
4068,132.33,3518,5393
4069,221.33,3519,4344
4070,98.36,3520,4345
4071,139.87,3521,4346
4072,55.5,3522,4348
4073,80.79,3523,4349
4074,91.25,3524,4350
4075,91.25,3524,5135
4076,205.06,3525,4353
4077,84.13,3526,4354
4078,129.9,3527,4355
4079,55.74,3528,4356
4080,81.1,3529,4357
4081,224.1,3530,4358
4082,224.1,3530,5878
4083,191.5,3531,4360
4084,143.55,3532,4361
4085,143.55,3532,5567
4086,143.55,3532,5774
4087,153.03,3533,4363
4088,109.34,3534,4364
4089,101.41,3535,4366
4090,106.9,3536,4367
4091,86.6,3537,4368
4092,78.9,3538,4370
4093,74.7,3539,4371
4094,71.65,3540,4372
4095,87.9,3541,4375
4096,78.25,3542,4377
4097,178.56,3543,4378
4098,126.41,3544,4379
4099,156.67,3545,4380
4100,66.76,3546,4381
4101,96.6,3547,4382
4102,61.09,3548,4386
4103,151.84,3549,4388
4104,105.8,3550,4389
4105,151.47,3551,4390
4106,199.4,3552,4392
4107,145.5,3553,4393
4108,145.5,3553,5075
4109,88.68,3554,4394
4110,100.29,3555,4398
4111,262.7,3556,4399
4112,141.56,3557,4401
4113,141.56,3557,6187
4114,219.0,3558,4403
4115,59.33,3559,4404
4116,90.32,3560,4406
4117,64.56,3561,4407
4118,38.0,3562,4408
4119,171.33,3563,4413
4120,171.33,3563,4739
4121,54.63,3564,4414
4122,129.65,3565,4415
4123,92.82,3566,4416
4124,92.82,3566,6154
4125,82.11,3567,4417
4126,119.17,3568,4418
4127,51.5,3569,4419
4128,73.41,3570,4420
4129,73.41,3570,5916
4130,132.48,3571,4423
4131,77.18,3572,4424
4132,155.52,3573,4425
4133,101.03,3574,4426
4134,157.14,3575,4427
4135,157.14,3575,5272
4136,157.14,3575,6327
4137,65.2,3576,4428
4138,65.2,3576,5290
4139,146.4,3577,4429
4140,115.61,3578,4430
4141,202.74,3579,4431
4142,100.84,3580,4432
4143,207.0,3581,4434
4144,207.0,3581,4487
4145,207.0,3581,5123
4146,237.75,3582,4436
4147,136.3,3583,4437
4148,175.95,3584,4438
4149,103.8,3585,4439
4150,175.1,3586,4441
4151,169.2,3587,4442
4152,136.32,3588,4443
4153,91.05,3589,4444
4154,180.67,3590,4445
4155,103.35,3591,4446
4156,69.52,3592,4450
4157,195.7,3593,4451
4158,72.63,3594,4453
4159,137.33,3595,4454
4160,137.33,3595,5073
4161,121.59,3596,4456
4162,143.07,3597,4457
4163,64.5,3598,4458
4164,133.4,3599,4459
4165,93.88,3600,4460
4166,88.91,3601,4463
4167,58.3,3602,4464
4168,65.58,3603,4465
4169,79.62,3604,4467
4170,98.57,3605,4468
4171,147.75,3606,4469
4172,160.83,3607,4470
4173,46.54,3608,4471
4174,133.55,3609,4473
4175,63.88,3610,4474
4176,112.1,3611,4475
4177,71.23,3612,4476
4178,92.93,3613,4477
4179,161.8,3614,4478
4180,113.2,3615,4479
4181,82.5,3616,4482
4182,88.25,3617,4484
4183,58.6,3618,4485
4184,105.34,3619,4486
4185,289.0,3620,4488
4186,66.72,3621,4489
4187,88.6,3622,4491
4188,86.82,3623,4492
4189,124.53,3624,4493
4190,166.67,3625,4494
4191,209.5,3626,4495
4192,209.5,3626,6313
4193,79.31,3627,4496
4194,68.76,3628,4497
4195,68.76,3628,5364
4196,123.62,3629,4500
4197,123.62,3629,5652
4198,69.33,3630,4501
4199,94.71,3631,4502
4200,66.57,3632,4503
4201,66.57,3632,6536
4202,73.08,3633,4504
4203,54.09,3634,4507
4204,152.6,3635,4508
4205,71.05,3636,4509
4206,57.52,3637,4512
4207,79.6,3638,4513
4208,73.21,3639,4514
4209,118.16,3640,4515
4210,53.19,3641,4516
4211,169.58,3642,4517
4212,62.73,3643,4519
4213,121.83,3644,4520
4214,72.1,3645,4521
4215,72.1,3645,4744
4216,125.53,3646,4523
4217,108.95,3647,4524
4218,76.27,3648,4525
4219,86.15,3649,4527
4220,68.2,3650,4529
4221,76.2,3651,4530
4222,100.58,3652,4531
4223,92.55,3653,4532
4224,92.55,3653,6041
4225,91.98,3654,4533
4226,87.84,3655,4534
4227,75.47,3656,4535
4228,136.34,3657,4536
4229,71.8,3658,4537
4230,71.8,3658,5598
4231,200.33,3659,4538
4232,104.79,3660,4540
4233,64.14,3661,4541
4234,140.5,3662,4542
4235,140.5,3662,5737
4236,96.73,3663,4545
4237,158.85,3664,4546
4238,142.19,3665,4547
4239,78.26,3666,4550
4240,101.45,3667,4552
4241,129.34,3668,4553
4242,119.75,3669,4554
4243,229.0,3670,4555
4244,162.5,3671,4556
4245,162.5,3671,5265
4246,144.13,3672,4558
4247,72.93,3673,4559
4248,182.53,3674,4562
4249,71.53,3675,4563
4250,144.23,3676,4564
4251,69.11,3677,4566
4252,69.11,3677,6486
4253,124.44,3678,4567
4254,97.43,3679,4571
4255,138.38,3680,4572
4256,141.49,3681,4573
4257,181.79,3682,4575
4258,90.63,3683,4577
4259,90.63,3683,4856
4260,78.03,3684,4578
4261,78.03,3684,6161
4262,126.51,3685,4579
4263,43.43,3686,4580
4264,69.36,3687,4582
4265,83.66,3688,4583
4266,176.3,3689,4584
4267,152.55,3690,4586
4268,105.11,3691,4587
4269,60.27,3692,4588
4270,64.22,3693,4589
4271,43.33,3694,4591
4272,145.28,3695,4592
4273,236.14,3696,4594
4274,190.93,3697,4597
4275,97.77,3698,4598
4276,122.2,3699,4599
4277,82.94,3700,4600
4278,95.46,3701,4603
4279,145.53,3702,4604
4280,181.2,3703,4605
4281,175.4,3704,4606
4282,133.17,3705,4609
4283,153.9,3706,4613
4284,153.9,3706,6401
4285,116.32,3707,4615
4286,47.25,3708,4616
4287,144.14,3709,4617
4288,144.14,3709,5339
4289,113.41,3710,4618
4290,129.99,3711,4619
4291,256.1,3712,4620
4292,194.3,3713,4621
4293,97.23,3714,4622
4294,116.42,3715,4624
4295,113.65,3716,4628
4296,91.58,3717,4629
4297,288.0,3718,4632
4298,150.12,3719,4634
4299,208.83,3720,4638
4300,283.67,3721,4640
4301,71.3,3722,4642
4302,71.3,3722,6319
4303,55.76,3723,4643
4304,201.16,3724,4647
4305,148.75,3725,4648
4306,135.67,3726,4652
4307,172.85,3727,4654
4308,88.39,3728,4657
4309,125.7,3729,4659
4310,65.8,3730,4662
4311,202.54,3731,4664
4312,154.93,3732,4669
4313,145.24,3733,4670
4314,159.12,3734,4671
4315,108.16,3735,4673
4316,127.39,3736,4675
4317,127.39,3736,6228
4318,69.64,3737,4676
4319,72.31,3738,4677
4320,174.5,3739,4678
4321,113.23,3740,4681
4322,66.43,3741,4682
4323,117.66,3742,4683
4324,83.18,3743,4684
4325,132.7,3744,4687
4326,133.41,3745,4688
4327,85.7,3746,4691
4328,123.11,3747,4692
4329,123.11,3747,6384
4330,153.4,3748,4694
4331,145.6,3749,4695
4332,189.5,3750,4696
4333,189.5,3750,6581
4334,91.47,3751,4697
4335,91.47,3751,6440
4336,188.81,3752,4698
4337,80.82,3753,4700
4338,65.46,3754,4701
4339,193.5,3755,4704
4340,120.82,3756,4705
4341,109.23,3757,4706
4342,109.23,3757,4933
4343,109.23,3757,4945
4344,113.64,3758,4708
4345,217.67,3759,4710
4346,46.0,3760,4712
4347,127.03,3761,4715
4348,123.9,3762,4716
4349,249.0,3763,4718
4350,249.0,3763,5297
4351,141.46,3764,4720
4352,104.96,3765,4721
4353,104.96,3765,6302
4354,65.4,3766,4722
4355,110.17,3767,4723
4356,78.48,3768,4724
4357,142.54,3769,4725
4358,147.71,3770,4726
4359,140.59,3771,4727
4360,137.65,3772,4728
4361,154.71,3773,4730
4362,66.6,3774,4731
4363,51.3,3775,4732
4364,111.7,3776,4733
4365,148.91,3777,4734
4366,148.91,3777,5021
4367,92.9,3778,4735
4368,178.5,3779,4736
4369,178.5,3779,6373
4370,176.67,3780,4737
4371,101.36,3781,4738
4372,70.14,3782,4740
4373,191.58,3783,4741
4374,60.48,3784,4742
